id,Description_Translated
495520952,"Name: Educational mat “Pink little car” for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
495520959,"Name: Educational mat ""Piano"" for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
495520990,"Name: Educational mat “First Playground” for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
495521337,"Name: Folding mat 3-in-1 “Car” for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
495521342,"Name: Parklon Portable Baby Mat with bag for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
495521360,"Name: 5-in-1 active gaming table for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522296,"Name: Interactive Vtech ""Play and Learn"" table for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522303,"Name: Weina gaming table for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522458,"Name: Play table with B Kids construction set for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522468,"Name: Game table with construction set “Build and Learn” for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522483,"Name: Kiddieland interactive table for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522493,"Name: Weina ""Rainbow"" gaming center for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
495522547,"Name: Interactive toy ""Frankie - Fun Rhythms"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495522834,"Name: Robot sister Bibo - Bibel for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495523949,"Name: Logic sorter toy ""Shapes"" for rent
Main_Category: Sorters and pyramids
Remaining_Categories: Educational toys,"
495523978,"Name: Drum ""The Lion King"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Sorters and pyramids,"
495523995,"Name: House-sorter ""Forest"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Sorters and pyramids,"
495524042,"Name: Carousel ELC for rent
Main_Category: Sorters and pyramids
Remaining_Categories: Educational toys,"
495524057,"Name: Roller-sorter “Turtle” for rent
Main_Category: Sorters and pyramids
Remaining_Categories: Educational toys,"
495524064,"Name: Musical sorter ""Minibus"" for rent
Main_Category: Sorters and pyramids
Remaining_Categories: Educational toys,"
495524084,"Name: Sorter Rainbow blocks set of 10 pieces. for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Sorters and pyramids,"
495524143,"Name: Farm Frenzy sorter for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Sorters and pyramids,"
495524178,"Name: Sorter “Funny Car” for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Sorters and pyramids,"
495525754,"Name: Game set ""Coffee machine"" for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495525836,"Name: Fisher Price Food Truck Rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495525871,"Name: Electronic kitchen Smoby Tefal Studio Bubble for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495528224,"Name: City Shop supermarket for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495528509,"Name: Electronic kitchen Cherry for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495528684,"Name: Electronic supermarket Smoby Super Store for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495529087,"Name: Children's supermarket Fresh Market for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys, Kitchens and supermarkets,"
495529860,"Name: Talking dragon for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495529982,"Name: Game center ""Big Bus"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Walkers, Walkers,"
495530423,"Name: Turtle ride for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495531849,"Name: Musical dog ""Fred"" Catch me"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495532793,"Name: Yookidoo musical duck for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
495669590,"Name: Knight's castle ELC for rent
Main_Category: Farms and cabins
Remaining_Categories: Educational toys,"
495797024,"Name: Educational toy “Farm Yard” for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Farms and cabins,"
495797123,"Name: Educational toy “Entertaining House” for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Farms and cabins,"
495797436,"Name: Music farm Battat for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Farms and cabins,"
495797660,"Name: Entertaining farm for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys, Farms and cabins,"
1228501633,"Name: Bugaboo Ant stroller rental
Main_Category: Travel strollers
Remaining_Categories: Strollers, Strollers,"
1231113729,"Name: Video baby monitor Maman VB603 for rent
Main_Category: Baby monitors"
1432513025,"Name: Weina music table for rent
Main_Category: Musical tables
Remaining_Categories: Educational toys,"
1526098025,"Name: Car seat Joie Tilt (0-18 kg) for rent
Main_Category: Car seats for newborns
Remaining_Categories: Car seats, infant carriers,"
1526105009,"Name: Car seat Joie Bold (9-36 kg) for rent
Main_Category: Car seats 9-36 kg
Remaining_Categories: Car seats, infant carriers,"
1580085801,"Name: Educational mat “Robot Country” for rent
Main_Category: Educational mats
Remaining_Categories: Educational toys,"
1620545697,"Name: Medela Symphony Plus breast pump for rent
Main_Category: Medela breast pumps
Remaining_Categories: Breast pumps,"
1639075793,"Name: Montessori Play Box for newborn (0–2 months)
Main_Category: Montessori"
1640108065,"Name: Montessori Play Box for babies (3-4 months)
Main_Category: Montessori"
1640109097,"Name: Montessori Play Box for babies (5-6 months)
Main_Category: Montessori"
1640109313,"Name: Montessori Play Box for babies (7-8 months)
Main_Category: Montessori"
1640113489,"Name: Montessori Play Box for babies (9-10 months)
Main_Category: Montessori"
1640114313,"Name: Montessori Play Box for babies (11-12 months)
Main_Category: Montessori"
1640114417,"Name: Montessori Play Box for babies (13-15 months)
Main_Category: Montessori"
1640117937,"Name: Montessori Play Box for babies (16-18 months)
Main_Category: Montessori"
1640131017,"Name: Montessori Play Box for babies (19-21 months)
Main_Category: Montessori"
1640140777,"Name: Montessori Play Box for babies (22-24 months)
Main_Category: Montessori"
1640161153,"Name: Montessori Play Box for babies (25-30 months)
Main_Category: Montessori"
1640162497,"Name: Montessori Play Box for babies (31-36 months)
Main_Category: Montessori"
1649462249,"Name: Blaster ""Fortnite Stryfe"" for rent
Main_Category: NERF blasters"
1649465153,"Name: Blaster Ultra E6595 for rent
Main_Category: NERF blasters"
1649474153,"Name: Blaster F0958 Ultra Select for rent
Main_Category: NERF blasters"
1649477753,"Name: Blaster Elite 2.0 Phoenix for rent
Main_Category: NERF blasters"
1649484041,"Name: Zombie Strike blaster for rent
Main_Category: NERF blasters"
1651502137,"Name: Yoyo Car Seat Adapters
Main_Category: Strollers"
1655011689,"Name: Electric swing MamaRoo NEW + Maman scales for rent
Main_Category: Promotions of the week
Remaining_Categories: Swings, sun loungers, Scales,"
1677458905,"Name: Ring monkey for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
1677460825,"Name: Educational toy ""Little Friends"" for rent
Main_Category: Musical toys
Remaining_Categories: Educational toys,"
1678176625,"Name: Playpen-bed Zebra for rent
Main_Category: Cribs, playpens"
